2013080943   07,01,09,05,08
2013080942   01,05,02,10,06
2013080941   05,01,07,04,03
2013080940   09,01,08,02,05
2013080939   07,04,09,05,08
2013080938   08,05,09,07,01
2013080937   09,02,06,04,11
2013080936   05,03,02,07,08
2013080935   06,03,01,04,05
2013080934   01,06,09,11,04
2013080933   10,07,08,11,02
2013080932   03,05,10,06,04
2013080931   07,03,08,09,06
2013080930   05,04,02,09,11
2013080929   06,11,04,08,07
2013080928   04,10,11,02,08
2013080927   02,09,10,11,01
2013080926   01,05,07,08,10
2013080925   04,10,01,11,09
2013080924   08,01,09,05,02
2013080923   05,03,04,02,11
2013080922   04,03,05,06,07
2013080921   06,08,03,01,05
2013080920   03,01,10,08,04
2013080919   10,04,08,07,09
2013080918   07,01,05,10,04
2013080917   05,06,08,07,01
2013080916   11,04,02,03,05
2013080915   10,05,11,04,01
2013080914   10,05,08,04,01
2013080913   01,03,07,06,05
2013080912   05,07,08,11,09
2013080911   08,02,03,05,07
2013080910   05,01,09,10,06
2013080909   07,02,06,09,05
2013080908   11,07,06,05,08
2013080907   05,08,01,02,10
2013080906   06,05,08,03,04
2013080905   03,02,04,01,07
2013080904   04,09,06,01,02
2013080903   09,10,07,02,05
2013080902   11,03,10,05,01
2013080901   11,07,10,01,04
2013080884   01,09,08,05,06
2013080883   07,01,08,02,04
2013080882   03,04,09,07,01
2013080881   10,06,05,08,02
2013080880   10,01,08,11,09
2013080879   08,03,01,05,06
2013080878   04,09,06,01,08
2013080877   05,11,02,06,08
2013080876   11,04,05,06,09
2013080875   06,05,01,03,08
2013080874   09,10,06,08,11
2013080873   02,10,07,03,09
2013080872   10,09,04,06,01
2013080871   02,11,08,09,06
2013080870   02,01,08,07,04
2013080869   06,10,02,11,03
2013080868   05,10,07,11,09
2013080867   10,06,11,08,07
2013080866   01,09,08,11,02
2013080865   06,07,02,11,04
2013080864   04,10,08,06,01
2013080863   05,01,03,08,10
2013080862   04,03,09,08,07
2013080861   10,02,03,08,05
2013080860   03,04,10,01,08
2013080859   05,04,03,02,07
2013080858   01,11,10,04,02
2013080857   07,03,08,09,06
2013080856   09,11,10,01,02
2013080855   05,10,11,03,04
2013080854   05,03,11,01,09
2013080853   05,01,07,04,08
2013080852   08,01,04,03,07
2013080851   02,05,03,07,11
2013080850   09,06,05,04,08
2013080849   08,06,10,04,05
2013080848   05,06,08,01,11
2013080847   05,02,08,06,07
2013080846   03,05,11,01,04
2013080845   02,04,10,07,08
2013080844   04,07,06,09,10
2013080843   06,11,02,05,09
2013080842   11,09,02,06,01
2013080841   11,04,08,10,03
2013080840   05,03,08,01,07
2013080839   10,03,07,08,04
2013080838   04,10,08,02,01
2013080837   04,11,10,05,06
2013080836   03,08,02,05,07
2013080835   08,04,02,11,03
2013080834   05,08,10,07,03
2013080833   06,08,03,01,04
2013080832   02,06,07,09,05
2013080831   02,07,03,08,06
2013080830   07,10,11,08,04
2013080829   02,06,05,10,07
2013080828   10,06,05,11,09
2013080827   01,11,04,05,08
2013080826   10,09,11,01,07
2013080825   04,03,10,09,02
2013080824   08,03,09,11,02
2013080823   06,08,04,01,02
2013080822   06,07,03,04,08
2013080821   10,01,11,05,07
2013080820   05,02,06,07,01
2013080819   04,02,05,09,07
2013080818   08,06,09,01,05
2013080817   01,09,11,05,06
2013080816   03,05,10,02,11
2013080815   07,04,02,03,10
2013080814   07,04,11,09,01
2013080813   06,01,03,07,02
2013080812   11,09,06,03,04
2013080811   04,06,09,07,10
2013080810   10,05,07,01,04
2013080809   01,09,10,03,11
2013080808   04,01,06,09,11
2013080807   09,01,02,06,04
2013080806   05,01,02,10,06
2013080805   05,09,08,07,03
2013080804   07,08,09,06,02
2013080803   03,01,07,09,10
2013080802   10,03,04,06,02
2013080801   02,07,11,05,01
2013080784   03,01,09,07,05
2013080783   04,08,09,05,10
2013080782   05,07,09,03,01
2013080781   09,01,04,06,10
2013080780   02,04,07,10,09
2013080779   04,06,02,11,01
2013080778   04,05,07,01,03
2013080777   02,04,01,11,09
2013080776   06,03,07,04,05
2013080775   01,07,03,09,02
2013080774   07,06,01,09,10
2013080773   07,02,05,11,04
2013080772   08,09,03,02,10
2013080771   08,04,09,10,05
2013080770   09,10,03,02,05
2013080769   10,05,08,04,09
2013080768   03,09,08,10,01
2013080767   06,07,10,02,08
2013080766   02,09,06,05,08
2013080765   04,10,01,09,08
2013080764   07,05,02,09,03
2013080763   04,06,10,09,11
2013080762   09,03,08,01,06
2013080761   01,03,09,10,04
2013080760   11,01,06,03,05
2013080759   11,05,09,07,01
2013080758   10,01,08,04,05
2013080757   03,05,06,04,11
2013080756   11,10,05,04,08
2013080755   07,06,09,01,10
2013080754   08,01,06,09,10
2013080753   10,04,05,11,09
2013080752   11,05,10,02,07
2013080751   05,10,06,04,02
2013080750   03,08,01,06,07
2013080749   08,11,01,02,05
2013080748   08,05,02,04,06
2013080747   03,10,06,01,09
2013080746   01,06,07,03,05
2013080745   04,08,01,10,11
2013080744   05,01,02,09,07
2013080743   10,09,05,06,07
2013080742   09,07,03,11,05
2013080741   02,08,01,05,06
2013080740   02,04,10,05,09
2013080739   04,11,05,01,09
2013080738   02,07,04,09,03
2013080737   09,08,02,01,06
2013080736   08,10,06,05,07
2013080735   10,04,03,09,06
2013080734   10,11,06,01,05
2013080733   10,11,05,03,06
2013080732   07,06,04,02,01
2013080731   05,07,01,09,08
2013080730   05,11,04,01,03
2013080729   05,07,02,09,10
2013080728   02,09,07,01,10
2013080727   05,04,11,06,07
2013080726   11,10,08,07,06
2013080725   10,09,11,05,07
2013080724   02,05,03,01,09
2013080723   04,07,09,11,03
2013080722   05,06,07,08,03
2013080721   11,01,06,07,03
2013080720   06,04,05,10,11
2013080719   07,02,05,09,10
2013080718   09,03,06,10,01
2013080717   08,01,09,10,05
2013080716   09,04,06,11,05
2013080715   02,04,01,07,09
2013080714   06,08,03,05,04
2013080713   08,01,02,10,05
2013080712   01,08,07,04,05
2013080711   07,04,08,03,02
2013080710   06,01,08,11,07
2013080709   08,11,04,06,10
2013080708   01,05,08,06,03
2013080707   06,07,02,08,09
2013080706   04,01,11,10,06
2013080705   07,11,09,08,04
2013080704   06,10,04,11,05
2013080703   03,07,10,01,04
2013080702   06,07,01,09,10
2013080701   08,04,05,03,06
2013080684   09,10,06,03,04
2013080683   06,10,08,05,09
2013080682   09,02,03,11,08
2013080681   03,02,08,11,07
2013080680   05,07,10,06,01
2013080679   07,03,05,04,01
2013080678   08,01,04,10,02
2013080677   06,05,11,01,07
2013080676   03,09,02,06,10
2013080675   11,04,10,05,08
2013080674   10,11,04,03,05
2013080673   06,07,11,09,08
2013080672   05,03,08,11,07
2013080671   02,03,08,05,11
2013080670   09,05,03,08,06
2013080669   05,08,02,10,06
2013080668   01,03,04,07,09
2013080667   01,10,09,06,02
2013080666   03,10,09,04,07
2013080665   08,10,03,01,11
2013080664   06,02,01,04,05
2013080663   05,08,10,07,02
2013080662   10,03,06,07,01
2013080661   07,06,04,10,08
2013080660   04,10,07,01,06
2013080659   04,08,05,09,02
2013080658   01,09,05,10,04
2013080657   06,01,08,10,09
2013080656   05,09,01,02,04
2013080655   05,07,11,03,09
2013080654   08,05,10,07,06
2013080653   07,03,09,01,10
2013080652   01,03,09,06,10
2013080651   01,09,02,06,08
2013080650   01,02,11,07,09
2013080649   09,07,10,06,01
2013080648   04,03,11,10,07
2013080647   01,09,11,03,06
2013080646   01,09,04,07,08
2013080645   02,04,05,03,07
2013080644   05,01,02,08,11
2013080643   03,10,01,02,11
2013080642   04,09,06,02,03
2013080641   05,07,08,09,11
2013080640   01,03,08,10,02
2013080639   04,08,05,01,11
2013080638   02,07,08,11,04
2013080637   05,02,08,11,10
2013080636   04,03,05,08,02
2013080635   02,03,11,09,06
2013080634   03,10,05,11,01
2013080633   08,03,02,07,11
2013080632   09,04,07,11,03
2013080631   09,04,07,03,06
2013080630   03,07,06,02,01
2013080629   11,01,07,04,08
2013080628   06,07,11,01,10
2013080627   02,01,05,06,04
2013080626   06,07,08,04,03
2013080625   09,10,08,11,06
2013080624   08,02,07,09,04
2013080623   02,05,03,06,11
2013080622   05,08,09,06,07
2013080621   05,01,07,11,06
2013080620   11,05,09,08,01
2013080619   07,06,05,10,03
2013080618   03,10,09,02,04
2013080617   04,03,06,05,10
2013080616   10,09,06,05,02
2013080615   11,04,08,07,03
2013080614   06,04,09,07,08
2013080613   06,09,08,03,11
2013080612   09,02,07,11,04
2013080611   09,07,03,11,08
2013080610   04,09,03,07,11
2013080609   02,04,11,08,03
2013080608   10,11,07,06,04
2013080607   11,01,04,08,02
2013080606   02,08,11,05,06
2013080605   05,07,09,11,10
2013080604   09,01,06,07,08
2013080603   08,07,03,09,02
2013080602   06,11,02,09,01
2013080601   11,05,02,04,06
2013080584   02,04,07,11,01
2013080583   11,01,03,08,02
2013080582   09,02,10,07,03
2013080581   10,07,08,05,01
2013080580   02,10,01,07,08
2013080579   05,09,04,08,11
2013080578   07,04,08,03,01
2013080577   11,07,06,05,01
2013080576   06,09,11,10,07
2013080575   01,02,05,06,09
2013080574   03,06,04,09,07
2013080573   06,02,01,10,11
2013080572   02,04,09,10,03
2013080571   02,08,10,01,06
2013080570   08,06,03,10,09
2013080569   04,03,07,11,02
2013080568   11,09,04,10,02
2013080567   10,03,07,01,04
2013080566   08,11,07,09,05
2013080565   09,03,07,10,05
2013080564   03,11,10,01,07
2013080563   10,07,02,08,01
2013080562   01,03,09,06,08
2013080561   02,06,05,10,03
2013080560   05,08,11,03,02
2013080559   02,06,01,04,11
2013080558   01,08,09,04,03
2013080557   09,03,05,11,02
2013080556   11,06,05,07,03
2013080555   07,04,10,06,01
2013080554   03,07,02,04,01
2013080553   11,09,01,07,08
2013080552   08,11,03,02,06
2013080551   09,11,01,03,10
2013080550   05,08,11,04,06
2013080549   06,02,10,08,03
2013080548   11,10,09,04,03
2013080547   09,05,11,06,03
2013080546   09,02,10,05,07
2013080545   02,05,08,10,01
2013080544   07,10,08,11,03
2013080543   08,06,02,04,01
2013080542   07,03,04,06,02
2013080541   07,09,08,04,10
2013080540   07,10,06,01,03
2013080539   06,01,05,09,10
2013080538   06,08,01,05,10
2013080537   05,03,09,07,10
2013080536   03,08,10,02,07
2013080535   02,03,07,01,08
2013080534   03,07,02,04,01
2013080533   11,03,05,10,08
2013080532   10,05,07,08,03
2013080531   04,05,09,08,06
2013080530   08,03,06,01,10
2013080529   05,02,08,09,07
2013080528   01,11,07,06,03
2013080527   07,05,02,09,01
2013080526   09,11,10,05,02
2013080525   03,04,02,06,01
2013080524   02,09,10,05,04
2013080523   09,05,04,11,10
2013080522   06,11,02,03,08
2013080521   11,09,10,03,01
2013080520   04,09,06,01,05
2013080519   08,05,10,07,02
2013080518   10,06,04,07,01
2013080517   05,10,08,11,09
2013080516   09,10,11,06,07
2013080515   07,05,10,03,09
2013080514   04,05,06,03,10
2013080513   11,01,03,08,02
2013080512   10,04,08,02,06
2013080511   11,07,05,08,01
2013080510   08,10,09,06,05
2013080509   07,05,04,02,10
2013080508   07,06,09,03,01
2013080507   07,09,11,05,06
2013080506   10,08,05,04,03
2013080505   09,11,10,06,01
2013080504   04,02,10,07,01
2013080503   06,02,10,04,08
2013080502   02,08,09,04,01
2013080501   04,05,01,10,08
2013080484   10,05,01,04,02
2013080483   06,11,08,10,04
2013080482   11,06,10,01,04
2013080481   07,09,03,01,02
2013080480   04,11,05,09,08
2013080479   05,01,03,11,07
2013080478   01,02,10,07,09
2013080477   03,10,04,07,02
2013080476   11,01,09,06,04
2013080475   09,01,04,11,06
2013080474   10,02,05,08,07
2013080473   07,09,02,08,11
2013080472   02,07,04,06,01
2013080471   07,10,01,11,06
2013080470   10,01,07,04,05
2013080469   04,01,09,03,10
2013080468   05,02,07,04,10
2013080467   07,02,08,06,05
2013080466   07,06,08,04,09
2013080465   09,10,07,06,05
2013080464   07,01,11,08,10
2013080463   06,09,08,10,01
2013080462   07,01,04,10,05
2013080461   06,11,07,10,05
2013080460   09,02,05,03,10
2013080459   01,03,05,06,10
2013080458   01,04,03,02,10
2013080457   03,10,07,06,09
2013080456   04,06,01,08,10
2013080455   01,08,05,11,03
2013080454   11,01,02,07,03
2013080453   08,05,03,11,02
2013080452   04,01,02,06,11
2013080451   01,09,06,04,02
2013080450   09,05,01,03,04
2013080449   01,10,09,07,08
2013080448   09,02,10,11,07
2013080447   08,10,04,03,11
2013080446   06,07,10,09,03
2013080445   07,05,04,08,10
2013080444   09,08,01,02,05
2013080443   07,05,01,04,11
2013080442   06,10,11,02,01
2013080441   01,11,05,03,08
2013080440   08,05,07,02,01
2013080439   03,02,10,06,09
2013080438   10,05,09,08,07
2013080437   09,04,01,11,03
2013080436   01,05,06,10,04
2013080435   05,10,11,06,08
2013080434   05,07,02,01,08
2013080433   08,03,06,10,11
2013080432   09,10,07,02,11
2013080431   10,09,01,11,06
2013080430   11,03,06,10,01
2013080429   04,06,08,07,11
2013080428   11,01,03,05,02
2013080427   06,09,07,04,11
2013080426   08,09,02,07,04
2013080425   04,06,11,10,08
2013080424   03,11,07,04,09
2013080423   11,01,05,09,10
2013080422   01,05,09,03,06
2013080421   06,07,03,05,10
2013080420   01,07,10,02,03
2013080419   01,06,03,10,11
2013080418   01,04,09,05,10
2013080417   05,11,07,06,02
2013080416   05,02,01,09,04
2013080415   02,03,10,05,01
2013080414   08,07,02,04,03
2013080413   04,05,11,01,06
2013080412   07,03,01,04,11
2013080411   06,03,01,08,02
2013080410   04,05,07,10,02
2013080409   04,02,05,03,01
2013080408   05,02,01,03,08
2013080407   03,08,04,06,11
2013080406   07,11,06,03,05
2013080405   04,08,02,09,01
2013080404   03,01,07,08,11
2013080403   09,10,04,08,06
2013080402   02,10,08,03,01
2013080401   07,05,03,01,09
2013080384   07,09,04,06,01
2013080383   11,09,03,10,06
2013080382   03,08,10,04,02
2013080381   09,06,04,02,11
2013080380   08,01,02,03,06
2013080379   03,06,09,04,08
2013080378   08,03,05,02,04
2013080377   07,05,06,03,01
2013080376   10,11,06,09,01
2013080375   10,06,03,09,04
2013080374   10,07,02,05,08
2013080373   04,03,10,09,06
2013080372   11,03,06,02,04
2013080371   05,01,10,03,06
2013080370   03,08,04,11,01
2013080369   09,11,05,01,06
2013080368   09,07,06,02,01
2013080367   08,04,09,10,07
2013080366   04,10,02,01,09
2013080365   07,01,04,03,09
2013080364   06,09,07,05,10
2013080363   02,10,08,11,06
2013080362   02,03,08,07,06
2013080361   11,03,10,04,09
2013080360   09,07,05,01,08
2013080359   10,09,04,05,01
2013080358   09,03,06,08,02
2013080357   06,03,02,07,10
2013080356   03,10,02,01,06
2013080355   02,09,05,06,07
2013080354   03,11,02,07,04
2013080353   04,06,03,02,01
2013080352   08,04,10,11,02
2013080351   09,10,11,03,06
2013080350   07,10,08,01,06
2013080349   06,04,05,09,07
2013080348   11,09,04,02,03
2013080347   10,03,06,01,05
2013080346   03,01,04,08,09
2013080345   10,03,02,11,05
2013080344   10,11,08,06,04
2013080343   03,06,05,11,04
2013080342   03,01,06,02,08
2013080341   02,11,05,03,07
2013080340   04,07,06,01,02
2013080339   11,07,01,09,04
2013080338   02,03,07,01,11
2013080337   07,03,04,11,10
2013080336   10,11,04,05,07
2013080335   09,06,05,03,08
2013080334   04,11,01,07,06
2013080333   02,08,05,01,07
2013080332   06,08,02,03,04
2013080331   02,03,11,07,04
2013080330   11,09,06,04,01
2013080329   01,10,11,08,03
2013080328   03,06,02,01,08
2013080327   03,08,04,09,06
2013080326   01,09,10,11,05
2013080325   02,04,03,08,09
2013080324   02,09,07,06,11
2013080323   07,01,10,08,11
2013080322   10,01,07,08,02
2013080321   04,01,03,10,02
2013080320   03,10,02,06,08
2013080319   10,06,02,09,08
2013080318   11,04,07,03,02
2013080317   03,11,06,01,09
2013080316   10,09,03,11,07
2013080315   08,02,03,04,11
2013080314   03,09,08,05,06
2013080313   07,11,04,02,08
2013080312   07,05,04,09,08
2013080311   04,05,02,08,11
2013080310   05,06,08,04,01
2013080309   05,03,04,01,06
2013080308   02,03,07,11,08
2013080307   05,04,01,10,06
2013080306   09,07,06,02,10
2013080305   09,08,06,10,04
2013080304   10,04,03,01,07
2013080303   11,09,07,06,10
2013080302   06,10,02,05,11
2013080301   05,06,02,01,10
2013080284   05,01,06,11,09
2013080283   01,11,02,08,07
2013080282   10,09,02,05,07
2013080281   03,02,10,08,11
2013080280   03,06,04,05,09
2013080279   10,08,09,07,06
2013080278   11,09,06,10,03
2013080277   03,02,07,11,04
2013080276   09,02,05,08,06
2013080275   09,07,05,02,11
2013080274   01,10,04,08,09
2013080273   08,11,05,04,06
2013080272   10,08,02,05,11
2013080271   06,02,01,03,09
2013080270   01,05,06,04,02
2013080269   05,01,09,07,11
2013080268   09,03,06,05,01
2013080267   06,01,08,04,02
2013080266   10,11,09,08,04
2013080265   01,03,08,07,11
2013080264   09,06,03,04,01
2013080263   06,08,07,02,11
2013080262   10,05,01,11,08
2013080261   09,11,10,03,01
2013080260   06,03,11,10,09
2013080259   04,08,06,05,07
2013080258   03,02,06,08,10
2013080257   03,07,10,02,06
2013080256   02,08,10,06,01
2013080255   04,07,05,09,06
2013080254   10,08,03,11,04
2013080253   05,02,07,01,11
2013080252   11,05,10,07,02
2013080251   05,06,07,04,01
2013080250   06,03,08,01,07
2013080249   04,02,10,08,05
2013080248   07,03,10,02,04
2013080247   11,06,09,04,08
2013080246   10,03,08,01,04
2013080245   04,01,10,08,05
2013080244   05,04,07,06,09
2013080243   08,03,07,02,05
2013080242   07,08,05,02,09
2013080241   07,03,09,06,05
2013080240   05,02,08,06,03
2013080239   06,04,05,08,02
2013080238   02,05,09,07,08
2013080237   02,10,08,07,11
2013080236   11,02,05,08,09
2013080235   01,08,03,09,06
2013080234   10,02,03,01,06
2013080233   05,01,07,11,10
2013080232   10,01,07,03,09
2013080231   01,11,05,07,06
2013080230   01,09,11,05,08
2013080229   08,10,03,01,09
2013080228   03,02,10,06,01
2013080227   05,06,02,03,08
2013080226   05,01,06,09,04
2013080225   10,04,09,05,02
2013080224   10,02,11,09,05
2013080223   06,01,02,05,03
2013080222   03,04,09,08,05
2013080221   01,11,08,05,07
2013080220   11,01,03,06,05
2013080219   04,10,05,01,02
2013080218   07,10,08,04,06
2013080217   05,07,09,11,08
2013080216   11,03,02,07,06
2013080215   01,02,06,10,05
2013080214   04,07,05,10,08
2013080213   08,09,07,05,11
2013080212   08,02,04,11,03
2013080211   09,08,02,03,01
2013080210   07,05,03,04,09
2013080209   03,04,06,11,07
2013080208   01,10,11,05,04
2013080207   09,08,10,01,07
2013080206   01,04,11,05,10
2013080205   04,05,08,09,03
2013080204   09,01,10,02,05
2013080203   07,05,01,03,10
2013080202   06,07,03,08,05
2013080201   09,01,07,08,04
2013080184   06,01,03,08,04
2013080183   04,08,11,01,10
2013080182   02,11,04,03,07
2013080181   01,09,05,08,06
2013080180   02,01,09,08,04
2013080179   04,02,05,11,08
2013080178   07,11,09,03,05
2013080177   06,11,07,02,05
2013080176   07,02,06,05,09
2013080175   11,10,06,09,08
2013080174   09,04,05,10,01
2013080173   11,03,09,06,02
2013080172   01,10,08,11,05
2013080171   04,07,11,08,01
2013080170   09,03,04,07,01
2013080169   03,08,02,05,06
2013080168   01,03,09,04,02
2013080167   08,09,04,06,03
2013080166   06,11,07,02,04
2013080165   07,08,01,05,10
2013080164   10,02,06,07,01
2013080163   02,03,09,05,01
2013080162   05,09,03,07,04
2013080161   05,08,07,01,03
2013080160   06,11,05,02,04
2013080159   06,01,07,04,09
2013080158   01,10,11,07,05
2013080157   02,07,04,01,03
2013080156   10,05,09,02,06
2013080155   06,09,03,07,02
2013080154   11,06,09,08,05
2013080153   03,01,05,11,04
2013080152   11,01,03,07,10
2013080151   02,10,11,08,04
2013080150   11,07,04,02,09
2013080149   01,05,06,02,04
2013080148   02,03,09,10,05
2013080147   05,06,09,01,02
2013080146   04,03,06,08,10
2013080145   04,07,01,02,11
2013080144   06,11,08,02,03
2013080143   03,05,10,04,06
2013080142   11,06,02,01,09
2013080141   03,05,04,08,06
2013080140   10,11,03,09,01
2013080139   09,05,01,07,11
2013080138   02,03,07,06,11
2013080137   02,03,10,08,06
2013080136   11,09,03,06,01
2013080135   10,01,03,05,09
2013080134   04,09,08,11,03
2013080133   05,11,04,10,08
2013080132   05,07,09,01,08
2013080131   10,09,01,07,04
2013080130   03,09,06,01,02
2013080129   01,09,11,10,02
2013080128   07,02,03,08,09
2013080127   03,10,09,11,06
2013080126   08,04,03,07,06
2013080125   08,02,05,07,11
2013080124   11,02,08,05,01
2013080123   09,02,11,05,04
2013080122   03,02,06,05,04
2013080121   06,03,10,04,07
2013080120   01,04,11,08,02
2013080119   03,06,05,08,10
2013080118   09,06,07,10,04
2013080117   11,10,02,09,04
2013080116   05,04,11,06,10
2013080115   11,03,02,05,06
2013080114   01,07,02,06,05
2013080113   05,01,03,08,04
2013080112   07,01,05,09,11
2013080111   09,03,08,06,01
2013080110   09,10,02,01,11
2013080109   10,05,07,02,04
2013080108   06,09,11,03,07
2013080107   09,07,01,04,02
2013080106   10,08,04,11,03
2013080105   10,11,09,05,04
2013080104   10,05,01,02,03
2013080103   11,03,10,02,07
2013080102   01,07,06,02,08
2013080101   10,11,04,01,05
2013073184   08,07,04,06,01
2013073183   07,10,01,05,09
2013073182   09,05,02,01,07
2013073181   08,05,04,09,01
2013073180   06,10,02,11,09
2013073179   04,07,05,10,06
2013073178   05,10,06,11,04
2013073177   10,06,03,09,05
2013073176   03,10,04,05,07
2013073175   02,06,08,04,10
2013073174   03,08,09,05,11
2013073173   08,05,10,06,03
2013073172   04,09,11,02,10
2013073171   06,05,11,08,02
2013073170   03,09,08,05,06
2013073169   09,07,03,11,04
2013073168   06,02,10,09,08
2013073167   06,11,07,08,09
2013073166   02,10,11,03,05
2013073165   10,02,09,06,05
2013073164   11,10,04,05,03
2013073163   02,05,03,07,04
2013073162   06,02,07,04,09
2013073161   07,05,09,10,08
2013073160   08,04,02,07,03
2013073159   01,07,05,09,06
2013073158   09,11,04,10,01
2013073157   06,02,11,05,07
2013073156   03,04,08,06,10
2013073155   02,07,05,03,11
2013073154   09,04,11,07,02
2013073153   02,01,10,11,03
2013073152   02,09,11,07,08
2013073151   06,09,03,02,01
2013073150   08,09,01,02,06
2013073149   05,10,03,11,07
2013073148   06,07,09,05,04
2013073147   06,10,05,09,11
2013073146   11,03,05,10,04
2013073145   08,02,11,04,05
2013073144   05,03,04,10,09
2013073143   07,11,01,04,05
2013073142   08,03,07,06,02
2013073141   01,08,10,11,04
2013073140   08,03,10,11,06
2013073139   03,05,06,09,04
2013073138   11,03,08,10,05
2013073137   11,03,10,08,01
2013073136   05,04,03,06,07
2013073135   05,03,10,02,09
2013073134   08,09,11,04,05
2013073133   06,11,04,10,09
2013073132   08,03,06,02,01
2013073131   05,09,03,11,06
2013073130   05,08,11,02,10
2013073129   04,10,06,11,01
2013073128   10,09,04,01,03
2013073127   01,09,07,02,11
2013073126   09,08,01,10,04
2013073125   10,06,09,05,07
2013073124   07,09,04,08,10
2013073123   06,07,01,11,03
2013073122   02,04,07,08,11
2013073121   02,05,04,10,09
2013073120   10,08,09,03,05
2013073119   10,04,01,02,03
2013073118   08,07,11,03,01
2013073117   04,03,05,07,01
2013073116   08,06,11,02,05
2013073115   08,10,11,03,05
2013073114   10,05,04,11,07
2013073113   05,04,11,08,09
2013073112   06,02,07,09,04
2013073111   04,05,11,06,01
2013073110   08,10,04,11,07
2013073109   09,01,11,05,02
2013073108   08,10,05,09,04
2013073107   07,10,09,04,05
2013073106   08,05,03,10,11
2013073105   08,01,04,06,10
2013073104   03,05,04,08,06
2013073103   01,11,07,05,04
2013073102   07,10,05,11,06
2013073101   09,07,08,05,02
2013073084   05,08,11,06,01
2013073083   03,09,07,04,02
2013073082   07,05,03,01,02
2013073081   02,11,01,04,09
2013073080   07,06,08,04,10
2013073079   02,01,09,03,11
2013073078   10,09,08,07,05
2013073077   02,07,09,10,05
2013073076   05,08,11,03,06
2013073075   09,03,08,02,07
2013073074   11,07,03,05,08
2013073073   10,09,07,11,02
2013073072   09,07,03,04,10
2013073071   10,03,09,08,01
2013073070   02,09,10,04,03
2013073069   04,03,05,02,08
2013073068   09,04,03,11,05
2013073067   08,06,02,05,07
2013073066   02,07,06,08,10
2013073065   08,04,07,05,11
2013073064   10,05,07,06,03
2013073063   08,03,05,10,01
2013073062   10,01,04,08,07
2013073061   04,10,02,07,05
2013073060   04,11,02,01,10
2013073059   02,04,10,08,06
2013073058   07,03,02,09,01
2013073057   09,03,05,01,04
2013073056   05,03,11,09,04
2013073055   10,08,01,04,03
2013073054   06,05,10,08,02
2013073053   02,09,01,07,05
2013073052   09,04,02,06,10
2013073051   01,05,07,06,10
2013073050   11,02,09,06,08
2013073049   02,04,06,07,08
2013073048   03,09,04,06,01
2013073047   04,02,06,03,11
2013073046   09,04,03,07,06
2013073045   04,10,11,09,08
2013073044   10,04,02,11,06
2013073043   08,09,11,10,02
2013073042   09,02,05,07,11
2013073041   07,11,06,02,10
2013073040   08,01,04,03,10
2013073039   05,02,07,01,11
2013073038   09,01,06,11,03
2013073037   05,10,07,09,08
2013073036   10,01,06,08,11
2013073035   01,10,06,03,08
2013073034   01,03,02,08,07
2013073033   07,06,04,05,11
2013073032   06,07,11,05,01
2013073031   04,10,05,01,03
2013073030   04,05,11,03,06
2013073029   02,05,01,06,03
2013073028   11,08,07,03,06
2013073027   04,08,05,11,01
2013073026   01,09,10,03,04
2013073025   08,05,02,10,09
2013073024   10,07,06,05,09
2013073023   06,09,04,08,11
2013073022   06,04,08,11,10
2013073021   07,02,08,05,04
2013073020   02,06,08,11,01
2013073019   11,09,07,02,04
2013073018   07,09,05,06,11
2013073017   11,03,01,02,05
2013073016   11,10,01,03,05
2013073015   05,02,10,06,08
2013073014   03,01,10,07,05
2013073013   03,01,11,02,04
2013073012   05,03,06,11,08
2013073011   07,01,04,06,11
2013073010   05,01,09,10,02
2013073009   05,08,09,10,11
2013073008   08,04,11,01,10
2013073007   10,01,07,08,06
2013073006   04,07,11,09,03
2013073005   04,09,10,02,01
2013073004   10,09,04,02,08
2013073003   08,04,09,03,02
2013073002   02,09,04,01,05
2013073001   03,02,01,09,10
2013072984   01,04,10,07,08
2013072983   01,06,02,03,04
2013072982   08,06,11,01,03
2013072981   11,10,04,05,02
2013072980   02,05,11,01,06
2013072979   05,04,11,10,08
2013072978   06,07,02,04,11
2013072977   03,06,02,01,04
2013072976   06,05,01,11,08
2013072975   03,06,07,10,02
2013072974   09,10,07,08,06
2013072973   04,03,01,07,08
2013072972   11,01,07,10,02
2013072971   08,11,03,07,04
2013072970   01,05,02,08,04
2013072969   03,06,10,02,11
2013072968   10,09,01,06,05
2013072967   01,06,03,05,10
2013072966   02,01,07,04,10
2013072965   01,05,08,11,06
2013072964   01,06,02,03,07
2013072963   04,08,09,07,02
2013072962   01,11,03,08,05
2013072961   11,02,10,09,04
2013072960   11,07,02,09,04
2013072959   05,04,11,01,03
2013072958   01,07,06,11,03
2013072957   08,11,07,01,10
2013072956   02,08,01,07,04
2013072955   09,08,01,10,02
2013072954   04,06,08,10,05
2013072953   04,11,10,07,08
2013072952   04,05,06,11,02
2013072951   08,05,06,04,10
2013072950   01,08,07,06,11
2013072949   10,08,11,02,01
2013072948   06,02,03,08,07
2013072947   03,01,02,07,06
2013072946   09,03,08,06,10
2013072945   06,09,05,02,01
2013072944   02,10,04,08,06
2013072943   06,04,07,01,10
2013072942   05,08,11,01,02
2013072941   11,03,01,07,10
2013072940   09,10,02,01,04
2013072939   01,04,07,02,08
2013072938   05,01,09,04,08
2013072937   02,06,09,11,01
2013072936   07,08,04,03,06
2013072935   08,07,02,05,10
